QSO 1,QSO 2,QSO 3,QSO 4,QSO 5,QSO 6,QSO 7,QSO 8,QSO 9,QSO 10,QSO 11,QSO 12,QSO 13,QSO 14,QSO 15,QSO 16,QSO 17,QSO 18,QSO 19,QSO 20,QSO 21,QSO 22,QSO 23,QSO 24,QSO 25,QSO 26,QSO 27,QSO 28,QSO 29,QSO 30,QSO 31,QSO 32,QSO 33,QSO 34,QSO 35,QSO 36,QSO 37,QSO 38,QSO 39,QSO 40,QSO 41,QSO 42,QSO 43,QSO 44,QSO 45,QSO 46,PseAAC 1,PseAAC 2,PseAAC 3,PseAAC 4,PseAAC 5,PseAAC 6,PseAAC 7,PseAAC 8,PseAAC 9,PseAAC 10,PseAAC 11,PseAAC 12,PseAAC 13,PseAAC 14,PseAAC 15,PseAAC 16,PseAAC 17,PseAAC 18,PseAAC 19,PseAAC 20,PseAAC 21,PseAAC 22,PseAAC 23,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_HX,PCP_SC,Class
0.992498449,0,0,0,0,0,0,0.992498449,0.992498449,0,0.496249224,0,0,0.496249224,0,0.496249224,0,0.992498449,0,0.496249224,5.37E-05,0,0,0,0,0,0,5.37E-05,5.37E-05,0,2.69E-05,0,0,2.69E-05,0,2.69E-05,0,5.37E-05,0,2.69E-05,0.213600107,0.191065281,0.099085388,0.464211558,0.390601287,0.145160294,1.487285556,0,0,0,0,0,0,1.487285556,1.487285556,0,0.743642778,0,0,0.743642778,0,0.743642778,0,1.487285556,0,0.743642778,0.108238706,0.110290152,0.037828364,0.167,0,0.833,0.083,0.75,0.5,0,0.25,0,0.167,0.833,0.583,0.167,0.083,0,0
0.565004811,0,0.565004811,0.753339748,0,0.941674685,0.376669874,0,0.188334937,0.376669874,0.565004811,0.565004811,0,0.376669874,0.188334937,0.188334937,0.753339748,0.376669874,0,0,2.86E-05,0,2.86E-05,3.82E-05,0,4.77E-05,1.91E-05,0,9.54E-06,1.91E-05,2.86E-05,2.86E-05,0,1.91E-05,9.54E-06,9.54E-06,3.82E-05,1.91E-05,0,0,0.282046258,0.288618036,0.241000768,0.337862085,0.376640571,0.285487805,2.339197499,0,2.339197499,3.118929998,0,3.898662498,1.559464999,0,0.7797325,1.559464999,2.339197499,2.339197499,0,1.559464999,0.7797325,0.7797325,3.118929998,1.559464999,0,0,0.075678816,0.079120977,0.065467707,0.111,0.25,0.639,0.194,0.361,0.25,0.028,0.111,0.25,0.111,0.639,0.472,0.222,0.139,0,0
0.200199575,0.200199575,0.8007983,0.200199575,0,0.8007983,0.200199575,0.600598725,0,0.8007983,0.600598725,0.8007983,0,0.40039915,0,0.600598725,0,0.200199575,0,0.8007983,9.49E-06,9.49E-06,3.79E-05,9.49E-06,0,3.79E-05,9.49E-06,2.85E-05,0,3.79E-05,2.85E-05,3.79E-05,0,1.90E-05,0,2.85E-05,0,9.49E-06,0,3.79E-05,0.287625748,0.307981,0.204193677,0.327608386,0.319872877,0.35250925,0.75856661,0.75856661,3.034266442,0.75856661,0,3.034266442,0.75856661,2.275699831,0,3.034266442,2.275699831,3.034266442,0,1.517133221,0,2.275699831,0,0.75856661,0,3.034266442,0.081823606,0.090447128,0.069162656,0.139,0.139,0.722,0.111,0.5,0.417,0,0.083,0.139,0.139,0.722,0.417,0.25,0.083,0,0
0.921804719,0,0.921804719,0.614536479,0,0,0.30726824,0.30726824,0,0.30726824,0.921804719,0.614536479,0.614536479,0.614536479,0,0.30726824,0.614536479,0,0.30726824,0.921804719,3.70E-05,0,3.70E-05,2.46E-05,0,0,1.23E-05,1.23E-05,0,1.23E-05,3.70E-05,2.46E-05,2.46E-05,2.46E-05,0,1.23E-05,2.46E-05,0,1.23E-05,3.70E-05,0.2796852,0.231054532,0.181992029,0.384689323,0.352372068,0.262926286,2.406617833,0,2.406617833,1.604411888,0,0,0.802205944,0.802205944,0,0.802205944,2.406617833,1.604411888,1.604411888,1.604411888,0,0.802205944,1.604411888,0,0.802205944,2.406617833,0.079284527,0.067340347,0.051169182,0.074,0.074,0.852,0.185,0.556,0.407,0,0.111,0.074,0.074,0.852,0.593,0.185,0.111,0.074,0
0,0.919109875,0,0,0,0,0.459554938,0.459554938,0.459554938,0.919109875,0.459554938,0,0,0,0.919109875,0.919109875,0,0,0,0,0,7.60E-05,0,0,0,0,3.80E-05,3.80E-05,3.80E-05,7.60E-05,3.80E-05,0,0,0,7.60E-05,7.60E-05,0,0,0,0,0.169249626,0.202303988,0.168891449,0.266046784,0.365086181,0.368829037,0,1.499432866,0,0,0,0,0.749716433,0.749716433,0.749716433,1.499432866,0.749716433,0,0,0,1.499432866,1.499432866,0,0,0,0,0.059374779,0.099318876,0.091589912,0.25,0,0.75,0.25,0.5,0.5,0.167,0,0,0.25,0.75,0.417,0.417,0.167,0,0
1.617190607,0,0,0,4.042976517,0,0,0,0,1.617190607,0,0,0,0,0,4.042976517,2.42578591,0,0,0,3.51E-05,0,0,0,8.77E-05,0,0,0,0,3.51E-05,0,0,0,0,0,8.77E-05,5.26E-05,0,0,0,0.060267438,0.063921157,0.067216102,0.448415713,0.241559325,0.31000742,1.909951073,0,0,0,4.774877683,0,0,0,0,1.909951073,0,0,0,0,0,4.774877683,2.86492661,0,0,0,0.014349658,0.014653443,0.016021362,0,0,1,0.765,0.235,0.235,0,0,0,0,1,0.706,0,0.471,0.294,0
0.222992349,0.891969394,0,0,0,0,0,1.114961743,0,1.337954092,0.668977046,0.668977046,0,0,0.445984697,0.222992349,0,0.222992349,0.222992349,0.222992349,1.36E-05,5.44E-05,0,0,0,0,0,6.80E-05,0,8.16E-05,4.08E-05,4.08E-05,0,0,2.72E-05,1.36E-05,0,1.36E-05,1.36E-05,1.36E-05,0.260466815,0.314364668,0.202176169,0.348834837,0.375769884,0.275381677,0.676161791,2.704647165,0,0,0,0,0,3.380808957,0,4.056970748,2.028485374,2.028485374,0,0,1.352323583,0.676161791,0,0.676161791,0.676161791,0.676161791,0.10952244,0.132727629,0.08158814,0.25,0,0.75,0.071,0.679,0.643,0.071,0.071,0,0.25,0.75,0.5,0.321,0.036,0,0
1.3851888,0.2308648,0,0.4617296,0,0.2308648,0.6925944,0.4617296,0.2308648,0.4617296,0.2308648,0.4617296,0.4617296,0.2308648,0.2308648,0.2308648,1.3851888,0,0.2308648,0.6925944,8.03E-05,1.34E-05,0,2.68E-05,0,1.34E-05,4.02E-05,2.68E-05,1.34E-05,2.68E-05,1.34E-05,2.68E-05,2.68E-05,1.34E-05,1.34E-05,1.34E-05,8.03E-05,0,1.34E-05,4.02E-05,0.257109072,0.279740379,0.23228575,0.338618121,0.33109717,0.330271324,4.807150979,0.80119183,0,1.60238366,0,0.80119183,2.40357549,1.60238366,0.80119183,1.60238366,0.80119183,1.60238366,1.60238366,0.80119183,0.80119183,0.80119183,4.807150979,0,0.80119183,2.40357549,0.064529547,0.073856363,0.06042226,0.111,0.083,0.806,0.306,0.5,0.417,0.028,0.056,0.083,0.111,0.806,0.611,0.139,0.194,0.056,0
1.987846835,0,0,0,0,0,0,0,0,0,1.987846835,1.656539029,0,0,0,0,0,0.331307806,0,0,0.000163551,0,0,0,0,0,0,0,0,0,0.000163551,0.000136293,0,0,0,0,0,2.73E-05,0,0,0.210275068,0.262911065,0.195506061,0.303417126,0.365253041,0.331302575,4.370803457,0,0,0,0,0,0,0,0,0,4.370803457,3.642336214,0,0,0,0,0,0.728467243,0,0,0.078929566,0.103323946,0.089279245,0.278,0,0.722,0,0.722,0.667,0,0.056,0,0.278,0.722,0.722,0.278,0,0,0
0.855988544,0.57065903,0.57065903,0.57065903,0.285329515,0,0,0.285329515,0.285329515,0.285329515,0.57065903,0.285329515,0,0,0.57065903,0.855988544,0,0,0,1.141318059,3.91E-05,2.61E-05,2.61E-05,2.61E-05,1.30E-05,0,0,1.30E-05,1.30E-05,1.30E-05,2.61E-05,1.30E-05,0,0,2.61E-05,3.91E-05,0,0,0,5.22E-05,0.247364911,0.243424339,0.223881236,0.303646814,0.380639034,0.315701106,2.332678847,1.555119232,1.555119232,1.555119232,0.777559616,0,0,0.777559616,0.777559616,0.777559616,1.555119232,0.777559616,0,0,1.555119232,2.332678847,0,0,0,3.110238463,0.068454252,0.08331462,0.070671512,0.16,0.08,0.76,0.16,0.52,0.52,0.08,0,0.08,0.16,0.76,0.52,0.32,0.12,0.04,0
0.618430681,0.309215341,0.309215341,0.309215341,0.309215341,0,0,0.618430681,0,0,1.546076704,0.927646022,0.618430681,0.309215341,0.618430681,0,0.618430681,0.618430681,0.309215341,0.618430681,2.32E-05,1.16E-05,1.16E-05,1.16E-05,1.16E-05,0,0,2.32E-05,0,0,5.80E-05,3.48E-05,2.32E-05,1.16E-05,2.32E-05,0,2.32E-05,2.32E-05,1.16E-05,2.32E-05,0.236278894,0.219940326,0.234565439,0.36646849,0.313018764,0.320501146,1.575940599,0.7879703,0.7879703,0.7879703,0.7879703,0,0,1.575940599,0,0,3.939851499,2.363910899,1.575940599,0.7879703,1.575940599,0,1.575940599,1.575940599,0.7879703,1.575940599,0.062625178,0.071990171,0.077414351,0.143,0.036,0.821,0.143,0.643,0.464,0.071,0.143,0.036,0.143,0.821,0.679,0.25,0.071,0.107,0
1.261605005,0.841070003,0,0.420535002,0,0.420535002,0.210267501,0.630802503,0.210267501,0.210267501,0.210267501,0.210267501,0,0.630802503,0.630802503,0.420535002,0.420535002,0,0.210267501,0.630802503,7.03E-05,4.69E-05,0,2.34E-05,0,2.34E-05,1.17E-05,3.51E-05,1.17E-05,1.17E-05,1.17E-05,1.17E-05,0,3.51E-05,3.51E-05,2.34E-05,2.34E-05,0,1.17E-05,3.51E-05,0.264569966,0.282092041,0.243070493,0.346066423,0.371997357,0.281924504,4.558292515,3.038861677,0,1.519430838,0,1.519430838,0.759715419,2.279146258,0.759715419,0.759715419,0.759715419,0.759715419,0,2.279146258,2.279146258,1.519430838,1.519430838,0,0.759715419,2.279146258,0.082803186,0.084729103,0.072752293,0.167,0.111,0.722,0.167,0.556,0.472,0.083,0.111,0.111,0.167,0.722,0.528,0.25,0.111,0,0
0,0,0,0,0,0,0,0,0,0,1.265024485,1.686699313,0,0.421674828,0.421674828,0.421674828,0.421674828,0.421674828,0,0,0,0,0,0,0,0,0,0,0,0,0.000100225,0.000133633,0,3.34E-05,3.34E-05,3.34E-05,3.34E-05,3.34E-05,0,0,0.256732418,0.201598983,0.119993771,0.369327293,0.423071012,0.207568286,0,0,0,0,0,0,0,0,0,0,2.166159458,2.888212611,0,0.722053153,0.722053153,0.722053153,0.722053153,0.722053153,0,0,0.107171255,0.105621119,0.065154473,0.333,0,0.667,0.167,0.5,0.333,0.083,0.167,0,0.333,0.667,0.583,0.417,0.167,0,0
1.236688937,0.618344469,0,0.309172234,0.618344469,0.309172234,0,1.236688937,0,0.309172234,0.618344469,0,0.309172234,0.618344469,0,0.618344469,0.618344469,0,0,1.545861172,3.96E-05,1.98E-05,0,9.90E-06,1.98E-05,9.90E-06,0,3.96E-05,0,9.90E-06,1.98E-05,0,9.90E-06,1.98E-05,0,1.98E-05,1.98E-05,0,0,4.95E-05,0.237813428,0.205556406,0.247457932,0.315226385,0.315861774,0.368901944,3.134664363,1.567332182,0,0.783666091,1.567332182,0.783666091,0,3.134664363,0,0.783666091,1.567332182,0,0.783666091,1.567332182,0,1.567332182,1.567332182,0,0,3.918330454,0.065569957,0.06666898,0.084094972,0.069,0.069,0.862,0.207,0.655,0.552,0,0.069,0.069,0.069,0.862,0.655,0.069,0.138,0.103,0
0.524954472,0,0.262477236,0.262477236,0,1.574863416,0.787431708,0.262477236,0,0.262477236,0.262477236,1.049908944,0.262477236,0.524954472,0.262477236,0.262477236,0.787431708,0,0,1.049908944,2.66E-05,0,1.33E-05,1.33E-05,0,7.99E-05,3.99E-05,1.33E-05,0,1.33E-05,1.33E-05,5.32E-05,1.33E-05,2.66E-05,1.33E-05,1.33E-05,3.99E-05,0,0,5.32E-05,0.25710207,0.197200644,0.283220051,0.378836315,0.246479773,0.374670603,1.613848427,0,0.806924213,0.806924213,0,4.84154528,2.42077264,0.806924213,0,0.806924213,0.806924213,3.227696853,0.806924213,1.613848427,0.806924213,0.806924213,2.42077264,0,0,3.227696853,0.061850945,0.053613824,0.077611018,0.125,0.219,0.656,0.219,0.406,0.312,0.031,0.062,0.219,0.125,0.656,0.469,0.188,0.125,0.031,0
0,0.319761238,0.319761238,0,0.319761238,0.319761238,0,1.279044952,0.319761238,0,1.598806191,0,0.319761238,1.279044952,0.639522476,0.319761238,0.959283714,0,0,0,0,1.36E-05,1.36E-05,0,1.36E-05,1.36E-05,0,5.44E-05,1.36E-05,0,6.80E-05,0,1.36E-05,5.44E-05,2.72E-05,1.36E-05,4.08E-05,0,0,0,0.243319532,0.234591361,0.202327868,0.36707242,0.334366629,0.298547361,0,0.796733253,0.796733253,0,0.796733253,0.796733253,0,3.18693301,0.796733253,0,3.983666263,0,0.796733253,3.18693301,1.593466505,0.796733253,2.390199758,0,0,0,0.069009247,0.071411978,0.062845523,0.08,0.04,0.88,0.2,0.64,0.44,0.08,0.16,0.04,0.08,0.88,0.64,0.2,0.16,0.08,0
0.76771527,0,0,0,0,0,1.151572905,1.151572905,0,0,1.151572905,0.76771527,0.76771527,0.383857635,0,0.76771527,0.383857635,0,0.383857635,0.383857635,3.79E-05,0,0,0,0,0,5.68E-05,5.68E-05,0,0,5.68E-05,3.79E-05,3.79E-05,1.89E-05,0,3.79E-05,1.89E-05,0,1.89E-05,1.89E-05,0.181692601,0.238641912,0.195807852,0.340319063,0.389380732,0.270281272,1.614549537,0,0,0,0,0,2.421824306,2.421824306,0,0,2.421824306,1.614549537,1.614549537,0.807274769,0,1.614549537,0.807274769,0,0.807274769,0.807274769,0.060126637,0.073395835,0.059202759,0.095,0,0.905,0.333,0.571,0.429,0,0.095,0,0.095,0.905,0.476,0.095,0.143,0.095,0
0.684531361,0.34226568,0.34226568,0,0.684531361,0,0,0,0,1.711328402,1.026797041,1.026797041,0.34226568,0.684531361,0,0,0.34226568,0,0,0.684531361,2.79E-05,1.39E-05,1.39E-05,0,2.79E-05,0,0,0,0,6.97E-05,4.18E-05,4.18E-05,1.39E-05,2.79E-05,0,0,1.39E-05,0,0,2.79E-05,0.252200657,0.172862274,0.232671388,0.385233004,0.328757845,0.285995214,1.557445508,0.778722754,0.778722754,0,1.557445508,0,0,0,0,3.89361377,2.336168262,2.336168262,0.778722754,1.557445508,0,0,0.778722754,0,0,1.557445508,0.080482131,0.058652532,0.082142583,0.174,0,0.826,0.13,0.652,0.522,0,0.087,0,0.174,0.826,0.783,0.217,0.043,0.13,0
0.459678137,0.689517206,0.229839069,0.229839069,0.229839069,0.689517206,0.689517206,0.229839069,0,0.459678137,0.689517206,0.459678137,0.459678137,0,0.229839069,0.459678137,0.459678137,0,0.229839069,0,2.30E-05,3.45E-05,1.15E-05,1.15E-05,1.15E-05,3.45E-05,3.45E-05,1.15E-05,0,2.30E-05,3.45E-05,2.30E-05,2.30E-05,0,1.15E-05,2.30E-05,2.30E-05,0,1.15E-05,0,0.283133554,0.285845012,0.201182366,0.348068025,0.350264209,0.301656274,1.499390773,2.24908616,0.749695387,0.749695387,0.749695387,2.24908616,2.24908616,0.749695387,0,1.499390773,2.24908616,1.499390773,1.499390773,0,0.749695387,1.499390773,1.499390773,0,0.749695387,0,0.090612003,0.090291834,0.069400777,0.167,0.133,0.7,0.3,0.367,0.3,0.033,0.033,0.133,0.167,0.7,0.433,0.233,0.133,0.1,0
1.453697003,1.453697003,0.290739401,0.290739401,0.290739401,0.581478801,0.872218202,0.290739401,0,0,0,0.581478801,0.290739401,0,0,0,0.290739401,0.290739401,0,0,9.29E-05,9.29E-05,1.86E-05,1.86E-05,1.86E-05,3.72E-05,5.58E-05,1.86E-05,0,0,0,3.72E-05,1.86E-05,0,0,0,1.86E-05,1.86E-05,0,0,0.229396207,0.242741175,0.237123217,0.358974073,0.295033001,0.345974339,3.779677628,3.779677628,0.755935526,0.755935526,0.755935526,1.511871051,2.267806577,0.755935526,0,0,0,1.511871051,0.755935526,0,0,0,0.755935526,0.755935526,0,0,0.080543566,0.081977417,0.081543491,0.292,0.125,0.583,0.208,0.333,0.25,0,0.042,0.125,0.292,0.583,0.375,0.333,0.042,0.083,0
2.190607137,0,0.821477676,0,0,0.547651784,0,0.273825892,0,0.547651784,2.464433029,0.547651784,0.273825892,0.273825892,1.095303568,0.547651784,0,0,1.095303568,0.547651784,7.86E-05,0,2.95E-05,0,0,1.97E-05,0,9.83E-06,0,1.97E-05,8.85E-05,1.97E-05,9.83E-06,9.83E-06,3.93E-05,1.97E-05,0,0,3.93E-05,1.97E-05,0.249978313,0.26939465,0.206801145,0.307637707,0.37220759,0.320144872,6.73385099,0,2.525194121,0,0,1.683462747,0,0.841731374,0,1.683462747,7.575582364,1.683462747,0.841731374,0.841731374,3.366925495,1.683462747,0,0,3.366925495,1.683462747,0.050771108,0.059828721,0.047668797,0.049,0.049,0.902,0.146,0.683,0.634,0.098,0.122,0.049,0.049,0.902,0.659,0.22,0.049,0.024,0
0.230193172,0,0.920772689,0.460386345,0,0.460386345,0,0.920772689,0,0.230193172,0.460386345,0.920772689,0,0.230193172,0,0.460386345,0.230193172,0,0.230193172,1.150965862,1.05E-05,0,4.20E-05,2.10E-05,0,2.10E-05,0,4.20E-05,0,1.05E-05,2.10E-05,4.20E-05,0,1.05E-05,0,2.10E-05,1.05E-05,0,1.05E-05,5.25E-05,0.282131151,0.270641381,0.217034295,0.357589686,0.384581884,0.257817936,0.773553095,0,3.094212378,1.547106189,0,1.547106189,0,3.094212378,0,0.773553095,1.547106189,3.094212378,0,0.773553095,0,1.547106189,0.773553095,0,0.773553095,3.867765473,0.085200015,0.079051213,0.062195677,0.133,0.133,0.733,0.133,0.467,0.433,0,0.067,0.133,0.133,0.733,0.367,0.267,0.1,0,0
0,0.224930753,0.899723014,0.224930753,0,0.449861507,0.67479226,0.224930753,0.224930753,0.899723014,0.899723014,0.899723014,0.224930753,0,0.224930753,0.67479226,1.124653767,0,0,0.224930753,0,1.13E-05,4.54E-05,1.13E-05,0,2.27E-05,3.40E-05,1.13E-05,1.13E-05,4.54E-05,4.54E-05,4.54E-05,1.13E-05,0,1.13E-05,3.40E-05,5.67E-05,0,0,1.13E-05,0.212763484,0.275483625,0.286822137,0.305022813,0.402662286,0.292303556,0,0.817962442,3.271849767,0.817962442,0,1.635924883,2.453887325,0.817962442,0.817962442,3.271849767,3.271849767,3.271849767,0.817962442,0,0.817962442,2.453887325,4.089812208,0,0,0.817962442,0.050862598,0.059900989,0.071273972,0.167,0.083,0.75,0.306,0.333,0.306,0.028,0,0.083,0.167,0.75,0.444,0.306,0.222,0.028,0
0.76459275,1.529185499,0,0,0.382296375,0.382296375,0.382296375,0,0,0.382296375,0.382296375,0.382296375,0,0,0,0,0,0,0,0,5.74E-05,0.000114716,0,0,2.87E-05,2.87E-05,2.87E-05,0,0,2.87E-05,2.87E-05,2.87E-05,0,0,0,0,0,0,0,0,0.200846014,0.196984133,0.219873478,0.380245377,0.333234869,0.286491075,1.277998655,2.555997311,0,0,0.638999328,0.638999328,0.638999328,0,0,0.638999328,0.638999328,0.638999328,0,0,0,0,0,0,0,0,0.095090073,0.119292568,0.146618032,0.417,0.083,0.5,0.167,0.333,0.333,0,0,0.083,0.417,0.5,0.417,0.417,0,0.083,0
0,0.365562907,0,0.365562907,0,0.731125813,0,0.365562907,0,0.365562907,0.731125813,0,0,0.365562907,0,1.462251627,0,0,0.731125813,0,0,2.41E-05,0,2.41E-05,0,4.82E-05,0,2.41E-05,0,2.41E-05,4.82E-05,0,0,2.41E-05,0,9.65E-05,0,0,4.82E-05,0,0.203543014,0.252913308,0.177980772,0.411411947,0.393906134,0.194657796,0,0.724414657,0,0.724414657,0,1.448829313,0,0.724414657,0,0.724414657,1.448829313,0,0,0.724414657,0,2.897658627,0,0,1.448829313,0,0.080324497,0.10657744,0.088683407,0.067,0.2,0.733,0.4,0.333,0.267,0,0.2,0.2,0.067,0.733,0.267,0.067,0.267,0,0
0.900036076,0.225009019,0.450018038,0.450018038,0,0.675027057,0.225009019,0.225009019,0,0.450018038,2.02508117,0.450018038,0,0.225009019,0.225009019,0.225009019,0.675027057,0.225009019,0.225009019,0,3.71E-05,9.28E-06,1.86E-05,1.86E-05,0,2.78E-05,9.28E-06,9.28E-06,0,1.86E-05,8.35E-05,1.86E-05,0,9.28E-06,9.28E-06,9.28E-06,2.78E-05,9.28E-06,9.28E-06,0,0.280726675,0.251001926,0.243262381,0.379904251,0.300056328,0.320030141,3.104696604,0.776174151,1.552348302,1.552348302,0,2.328522453,0.776174151,0.776174151,0,1.552348302,6.985567358,1.552348302,0,0.776174151,0.776174151,0.776174151,2.328522453,0.776174151,0.776174151,0,0.079816139,0.070541639,0.073468071,0.086,0.143,0.771,0.171,0.543,0.486,0.029,0.086,0.143,0.086,0.771,0.6,0.171,0.114,0,0
0.425121736,0,0.425121736,0.637682604,0.212560868,0.850243471,0,0.850243471,0.212560868,0.212560868,0.637682604,0.212560868,0.425121736,0.637682604,0.425121736,0.425121736,0.425121736,0,0.212560868,0.212560868,1.66E-05,0,1.66E-05,2.49E-05,8.31E-06,3.32E-05,0,3.32E-05,8.31E-06,8.31E-06,2.49E-05,8.31E-06,1.66E-05,2.49E-05,1.66E-05,1.66E-05,1.66E-05,0,8.31E-06,8.31E-06,0.325088317,0.241673332,0.220677483,0.394692185,0.343614168,0.26168534,1.590504293,0,1.590504293,2.38575644,0.795252147,3.181008587,0,3.181008587,0.795252147,0.795252147,2.38575644,0.795252147,1.590504293,2.38575644,1.590504293,1.590504293,1.590504293,0,0.795252147,0.795252147,0.08335271,0.068875386,0.052519757,0.057,0.2,0.743,0.171,0.514,0.371,0.057,0.114,0.2,0.057,0.743,0.486,0.171,0.114,0.086,0
1.776737741,0.296122957,0.296122957,0.296122957,0,0.888368871,0.296122957,1.480614784,0,0.592245914,0.888368871,0,0.296122957,0,0.296122957,0.296122957,0,0,0.296122957,0.592245914,8.38E-05,1.40E-05,1.40E-05,1.40E-05,0,4.19E-05,1.40E-05,6.99E-05,0,2.79E-05,4.19E-05,0,1.40E-05,0,1.40E-05,1.40E-05,0,0,1.40E-05,2.79E-05,0.265672604,0.21250195,0.22570249,0.336114527,0.334247666,0.329623833,4.724595166,0.787432528,0.787432528,0.787432528,0,2.362297583,0.787432528,3.937162639,0,1.574865055,2.362297583,0,0.787432528,0,0.787432528,0.787432528,0,0,0.787432528,1.574865055,0.071226562,0.070879848,0.070461062,0.034,0.138,0.828,0.103,0.69,0.655,0.034,0.034,0.138,0.034,0.828,0.517,0.103,0.034,0.034,0
1.186857194,2.07700009,0,0,0,0,0,0.593428597,0,0,1.186857194,1.780285792,0,0,0,0,0,0,0,0,9.01E-05,0.000157615,0,0,0,0,0,4.50E-05,0,0,9.01E-05,0.000135099,0,0,0,0,0,0,0,0,0.257390753,0.3305748,0.115320148,0.358818245,0.446456918,0.194702321,2.992284599,5.236498048,0,0,0,0,0,1.496142299,0,0,2.992284599,4.488426898,0,0,0,0,0,0,0,0,0.084224722,0.116876423,0.050827705,0.565,0,0.435,0,0.435,0.435,0,0,0,0.565,0.435,0.348,0.565,0,0,0
0,0.785912611,0.392956305,0,0,1.571825222,0,0,0,0,0.785912611,0.392956305,0,0,0.392956305,0.392956305,0.392956305,0,0,0.392956305,0,6.45E-05,3.23E-05,0,0,0.000129081,0,0,0,0,6.45E-05,3.23E-05,0,0,3.23E-05,3.23E-05,3.23E-05,0,0,3.23E-05,0.226456789,0.238194944,0.142391961,0.322454999,0.376123815,0.301388916,0,1.517768116,0.758884058,0,0,3.035536232,0,0,0,0,1.517768116,0.758884058,0,0,0.758884058,0.758884058,0.758884058,0,0,0.758884058,0.074099658,0.098044863,0.068971421,0.214,0.286,0.5,0.143,0.286,0.286,0.071,0,0.286,0.214,0.5,0.357,0.357,0.143,0,0
2.218200953,2.218200953,0,0,0.369700159,0,0.739400318,0,0,0,2.218200953,0.739400318,0,0,1.478800635,0,0,0,0,0.739400318,0.000139647,0.000139647,0,0,2.33E-05,0,4.65E-05,0,0,0,0.000139647,4.65E-05,0,0,9.31E-05,0,0,0,0,4.65E-05,0.165240739,0.221004574,0.244054528,0.272307485,0.39498294,0.332686301,5.144510617,5.144510617,0,0,0.857418436,0,1.714836872,0,0,0,5.144510617,1.714836872,0,0,3.429673745,0,0,0,0,1.714836872,0.03444642,0.052926863,0.05520828,0.276,0,0.724,0.103,0.621,0.621,0.138,0,0,0.276,0.724,0.655,0.414,0,0.034,0
0.507758912,0.507758912,0.253879456,0.253879456,0,1.015517823,0.253879456,0.507758912,0,0.507758912,0.507758912,0.253879456,0,0.761638367,0,0,0.507758912,0,0.253879456,0.253879456,2.92E-05,2.92E-05,1.46E-05,1.46E-05,0,5.83E-05,1.46E-05,2.92E-05,0,2.92E-05,2.92E-05,1.46E-05,0,4.37E-05,0,0,2.92E-05,0,1.46E-05,1.46E-05,0.27385068,0.206093351,0.266176513,0.343245705,0.302827074,0.353912644,1.459309183,1.459309183,0.729654591,0.729654591,0,2.918618365,0.729654591,1.459309183,0,1.459309183,1.459309183,0.729654591,0,2.188963774,0,0,1.459309183,0,0.729654591,0.729654591,0.091016286,0.075048091,0.104281031,0.12,0.2,0.68,0.16,0.48,0.36,0,0.16,0.2,0.12,0.68,0.48,0.16,0.08,0,0
0.801906227,0.534604152,0.534604152,0.267302076,0,0.534604152,0.267302076,0,0.534604152,0,1.069208303,0.267302076,0.267302076,0,0.267302076,0.267302076,0.267302076,0.267302076,0,0.801906227,4.99E-05,3.32E-05,3.32E-05,1.66E-05,0,3.32E-05,1.66E-05,0,3.32E-05,0,6.65E-05,1.66E-05,1.66E-05,0,1.66E-05,1.66E-05,1.66E-05,1.66E-05,0,4.99E-05,0.305903436,0.253850714,0.172943775,0.384150061,0.387620996,0.228212319,2.35636744,1.570911627,1.570911627,0.785455813,0,1.570911627,0.785455813,0,1.570911627,0,3.141823253,0.785455813,0.785455813,0,0.785455813,0.785455813,0.785455813,0.785455813,0,2.35636744,0.082914094,0.081292119,0.050337974,0.192,0.115,0.692,0.115,0.5,0.423,0.038,0.038,0.115,0.192,0.692,0.538,0.308,0.077,0.038,0
0.390636948,0,0.195318474,0.195318474,0,0.97659237,0.195318474,0.390636948,0.390636948,0.585955422,0.390636948,0.97659237,0.195318474,0.390636948,0,0,0.195318474,0,0.195318474,0.195318474,2.25E-05,0,1.13E-05,1.13E-05,0,5.64E-05,1.13E-05,2.25E-05,2.25E-05,3.38E-05,2.25E-05,5.64E-05,1.13E-05,2.25E-05,0,0,1.13E-05,0,1.13E-05,1.13E-05,0.295714767,0.263993856,0.244972903,0.329414961,0.359932486,0.310641277,1.490117975,0,0.745058987,0.745058987,0,3.725294937,0.745058987,1.490117975,1.490117975,2.235176962,1.490117975,3.725294937,0.745058987,1.490117975,0,0,0.745058987,0,0.745058987,0.745058987,0.086955637,0.08284027,0.085145106,0.233,0.2,0.567,0.1,0.433,0.333,0,0.1,0.2,0.233,0.567,0.4,0.267,0.033,0.033,0
