QSO 1,QSO 2,QSO 3,QSO 4,QSO 5,QSO 6,QSO 7,QSO 8,QSO 9,QSO 10,QSO 11,QSO 12,QSO 13,QSO 14,QSO 15,QSO 16,QSO 17,QSO 18,QSO 19,QSO 20,QSO 21,QSO 22,QSO 23,QSO 24,QSO 25,QSO 26,QSO 27,QSO 28,QSO 29,QSO 30,QSO 31,QSO 32,QSO 33,QSO 34,QSO 35,QSO 36,QSO 37,QSO 38,QSO 39,QSO 40,QSO 41,QSO 42,QSO 43,QSO 44,QSO 45,QSO 46,PseAAC 1,PseAAC 2,PseAAC 3,PseAAC 4,PseAAC 5,PseAAC 6,PseAAC 7,PseAAC 8,PseAAC 9,PseAAC 10,PseAAC 11,PseAAC 12,PseAAC 13,PseAAC 14,PseAAC 15,PseAAC 16,PseAAC 17,PseAAC 18,PseAAC 19,PseAAC 20,PseAAC 21,PseAAC 22,PseAAC 23,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_HX,PCP_SC,Class
0,0,0.614858032,0.614858032,0,0,0.614858032,0,0,0.614858032,1.229716064,0,0.614858032,0.614858032,0,0,0,0,0,0.614858032,0,0,4.06E-05,4.06E-05,0,0,4.06E-05,0,0,4.06E-05,8.13E-05,0,4.06E-05,4.06E-05,0,0,0,0,0,4.06E-05,0.135376859,0.153668209,0.0960969,0.336861394,0.483719456,0.17937852,0,0,0.82054895,0.82054895,0,0,0.82054895,0,0,0.82054895,1.641097901,0,0.82054895,0.82054895,0,0,0,0,0,0.82054895,0.050971574,0.081203717,0.047275758,0,0.111,0.889,0.111,0.667,0.444,0,0.111,0.111,0,0.889,0.667,0.111,0,0.111,1
1.087013767,0,0,0,0,0.543506884,0.543506884,1.630520651,0,0,2.174027534,0,0,0,1.087013767,1.087013767,0,0,0,0,5.66E-05,0,0,0,0,2.83E-05,2.83E-05,8.49E-05,0,0,0.000113147,0,0,0,5.66E-05,5.66E-05,0,0,0,0,0.152210788,0.155572758,0.148709571,0.374843361,0.320311948,0.304816404,1.705069839,0,0,0,0,0.852534919,0.852534919,2.557604758,0,0,3.410139677,0,0,0,1.705069839,1.705069839,0,0,0,0,0.048148419,0.044527317,0.054789345,0,0.067,0.933,0.2,0.733,0.733,0.133,0,0.067,0,0.933,0.533,0.133,0.133,0,1
0.29261226,0.29261226,0,0.29261226,0.877836781,0,0,1.170449041,0.29261226,0.29261226,0.585224521,0.585224521,0,0,0,0,0.585224521,0.29261226,0,0.29261226,1.06E-05,1.06E-05,0,1.06E-05,3.18E-05,0,0,4.24E-05,1.06E-05,1.06E-05,2.12E-05,2.12E-05,0,0,0,0,2.12E-05,1.06E-05,0,1.06E-05,0.226649703,0.245147567,0.23559047,0.336433549,0.332963839,0.330592004,0.732296702,0.732296702,0,0.732296702,2.196890106,0,0,2.929186807,0.732296702,0.732296702,1.464593404,1.464593404,0,0,0,0,1.464593404,0.732296702,0,0.732296702,0.077710693,0.092081982,0.097910623,0.2,0.05,0.75,0.25,0.5,0.45,0,0.05,0.05,0.2,0.75,0.55,0.2,0.1,0.15,1
1.431507655,0.715753828,0,0,0,0,0,0,0,0,5.010276793,0,0,0,0.715753828,0,0,0,0,0,0.000148056,7.40E-05,0,0,0,0,0,0,0,0,0.000518196,0,0,0,7.40E-05,0,0,0,0,0,0.123614408,0.111816208,0.048815556,0.492108614,0.423884398,0.08393296,1.729697227,0.864848613,0,0,0,0,0,0,0,0,6.053940293,0,0,0,0.864848613,0,0,0,0,0,0.053274003,0.054984144,0.02689324,0.091,0,0.909,0,0.909,0.909,0.091,0,0,0.091,0.909,0.909,0.182,0,0,1
0.736580832,0.368290416,0.368290416,0.736580832,0,0,0.368290416,0,0.368290416,1.104871248,0.368290416,0,0.368290416,1.104871248,0.368290416,0.368290416,0.368290416,0,0,0.368290416,4.33E-05,2.17E-05,2.17E-05,4.33E-05,0,0,2.17E-05,0,2.17E-05,6.50E-05,2.17E-05,0,2.17E-05,6.50E-05,2.17E-05,2.17E-05,2.17E-05,0,0,2.17E-05,0.244969402,0.16564145,0.221098732,0.321454949,0.296820278,0.381703115,1.579725183,0.789862592,0.789862592,1.579725183,0,0,0.789862592,0,0.789862592,2.369587775,0.789862592,0,0.789862592,2.369587775,0.789862592,0.789862592,0.789862592,0,0,0.789862592,0.066135088,0.070530692,0.073471628,0.1,0.1,0.8,0.15,0.6,0.4,0.05,0.15,0.1,0.1,0.8,0.65,0.2,0.1,0.05,1
0.850052015,0,0,0,0,0,0,0,0,1.700104029,0.850052015,0,0.850052015,0,0,1.700104029,0,0,0,2.550156044,5.32E-05,0,0,0,0,0,0,0,0,0.000106333,5.32E-05,0,5.32E-05,0,0,0.000106333,0,0,0,0.0001595,0.051204328,0.050287037,0.04845662,0.271654757,0.367764025,0.360528051,0.918393652,0,0,0,0,0,0,0,0,1.836787305,0.918393652,0,0.918393652,0,0,1.836787305,0,0,0,2.755180957,0.022197519,0.026758444,0.032650384,0,0,1,0.2,0.8,0.7,0,0,0,0,1,0.8,0,0.2,0.1,1
0.399101208,0,0,0.798202416,0,0.399101208,0,1.995506041,0,0,0,0,0.399101208,0.798202416,0.399101208,2.394607249,0,0.399101208,0,0,1.97E-05,0,0,3.94E-05,0,1.97E-05,0,9.85E-05,0,0,0,0,1.97E-05,3.94E-05,1.97E-05,0.000118241,0,1.97E-05,0,0,0.182841993,0.207355747,0.210701053,0.342643465,0.341423617,0.315913211,0.797151356,0,0,1.594302712,0,0.797151356,0,3.985756781,0,0,0,0,0.797151356,1.594302712,0.797151356,4.782908137,0,0.797151356,0,0,0.061492588,0.064817959,0.076538096,0,0.15,0.85,0.3,0.55,0.35,0.05,0.15,0.15,0,0.85,0.3,0.05,0.3,0.05,1
0,0,0,0,0,0,0.808328696,0,0,0,1.616657391,0,0.808328696,0,0,0.808328696,2.424986087,0,0.808328696,0,0,0,0,0,0,0,8.51E-05,0,0,0,0.000170291,0,8.51E-05,0,0,8.51E-05,0.000255437,0,8.51E-05,0,0.08306806,0.075620362,0.032982882,0.542206631,0.329027809,0.128680415,0,0,0,0,0,0,0.919205748,0,0,0,1.838411497,0,0.919205748,0,0,0.919205748,2.757617245,0,0.919205748,0,0.037226529,0.027879301,0.015688422,0,0,1,0.667,0.333,0.222,0,0.111,0,0,1,0.667,0,0.444,0.111,1
0.511023074,0,0,0.511023074,0.511023074,0.511023074,0,0,0.511023074,0,1.022046149,0.511023074,0,0,0,0,0,0,0,0.511023074,2.66E-05,0,0,2.66E-05,2.66E-05,2.66E-05,0,0,2.66E-05,0,5.32E-05,2.66E-05,0,0,0,0,0,0,0,2.66E-05,0.225933522,0.169095645,0.09394776,0.441471777,0.223942057,0.334559548,0.776984742,0,0,0.776984742,0.776984742,0.776984742,0,0,0.776984742,0,1.553969485,0.776984742,0,0,0,0,0,0,0,0.776984742,0.082751624,0.084683523,0.055580111,0.222,0.222,0.556,0.111,0.444,0.444,0,0,0.222,0.222,0.556,0.556,0.222,0,0.111,1
0.618879226,0.618879226,0,0,0,0.309439613,0,0,0.309439613,0.618879226,0.618879226,0.618879226,0.309439613,0.309439613,0,0.92831884,0.618879226,0,0,0.309439613,3.79E-05,3.79E-05,0,0,0,1.89E-05,0,0,1.89E-05,3.79E-05,3.79E-05,3.79E-05,1.89E-05,1.89E-05,0,5.68E-05,3.79E-05,0,0,1.89E-05,0.24488952,0.227949681,0.217721186,0.407013041,0.235236327,0.357731703,1.500894786,1.500894786,0,0,0,0.750447393,0,0,0.750447393,1.500894786,1.500894786,1.500894786,0.750447393,0.750447393,0,2.251342179,1.500894786,0,0,0.750447393,0.073640851,0.092096557,0.083815199,0.25,0.05,0.7,0.25,0.45,0.35,0,0.05,0.05,0.25,0.7,0.55,0.25,0.25,0.05,1
1.021075335,0.340358445,0,0,0,1.021075335,0,0.340358445,0.340358445,0.340358445,0.68071689,0.68071689,0.340358445,0.340358445,0.340358445,0.340358445,0.340358445,0,0,0.340358445,7.14E-05,2.38E-05,0,0,0,7.14E-05,0,2.38E-05,2.38E-05,2.38E-05,4.76E-05,4.76E-05,2.38E-05,2.38E-05,2.38E-05,2.38E-05,2.38E-05,0,0,2.38E-05,0.21943542,0.21184267,0.228363465,0.364431112,0.322872176,0.312672904,2.284410564,0.761470188,0,0,0,2.284410564,0,0.761470188,0.761470188,0.761470188,1.522940376,1.522940376,0.761470188,0.761470188,0.761470188,0.761470188,0.761470188,0,0,0.761470188,0.075915302,0.077254148,0.085360361,0.2,0.15,0.65,0.1,0.55,0.45,0.05,0.05,0.15,0.2,0.65,0.55,0.25,0.1,0.05,1
1.570383941,0,0,0,0,0,0.78519197,1.570383941,0,0,2.355575911,0,0,0,0.78519197,0.78519197,0,0,0,0,0.000112483,0,0,0,0,0,5.62E-05,0.000112483,0,0,0.000168724,0,0,0,5.62E-05,5.62E-05,0,0,0,0,0.079069617,0.070548399,0.065190014,0.438356627,0.318163156,0.243423976,1.786335064,0,0,0,0,0,0.893167532,1.786335064,0,0,2.679502596,0,0,0,0.893167532,0.893167532,0,0,0,0,0.033549081,0.030999613,0.042283775,0,0,1,0.2,0.8,0.8,0.1,0,0,0,1,0.6,0.1,0.1,0,1
0.829392234,0.414696117,0,0,0,0.829392234,0,0.829392234,0.414696117,0,1.244088351,0,0,0,0,0.414696117,0,0,0.414696117,0.829392234,5.74E-05,2.87E-05,0,0,0,5.74E-05,0,5.74E-05,2.87E-05,0,8.61E-05,0,0,0,0,2.87E-05,0,0,2.87E-05,5.74E-05,0.189787959,0.23242747,0.163088454,0.268518067,0.412383952,0.319069265,1.531722954,0.765861477,0,0,0,1.531722954,0,1.531722954,0.765861477,0,2.29758443,0,0,0,0,0.765861477,0,0,0.765861477,1.531722954,0.068258515,0.091512768,0.074367241,0.133,0.133,0.733,0.133,0.6,0.6,0,0.067,0.133,0.133,0.733,0.467,0.133,0.067,0,1
0,0,0,0,1.829639687,0.609879896,0.609879896,0.609879896,0,1.219759791,0,0,0,0,0,1.219759791,0.609879896,0,0,0.609879896,0,0,0,0,6.18E-05,2.06E-05,2.06E-05,2.06E-05,0,4.12E-05,0,0,0,0,0,4.12E-05,2.06E-05,0,0,2.06E-05,0.12968974,0.151326449,0.109103915,0.3206157,0.343882525,0.335481188,0,0,0,0,2.588389272,0.862796424,0.862796424,0.862796424,0,1.725592848,0,0,0,0,0,1.725592848,0.862796424,0,0,0.862796424,0.036869662,0.05566602,0.044667894,0,0.083,0.917,0.583,0.333,0.333,0,0,0.083,0,0.917,0.583,0,0.25,0.25,1
2.211258434,0,0,0.552814609,0,0,0,0.552814609,0,0,3.86970226,0,0,0,1.658443826,0,0,0.552814609,0,0,0.000123794,0,0,3.09E-05,0,0,0,3.09E-05,0,0,0.000216639,0,0,0,9.28E-05,0,0,3.09E-05,0,0,0.165537902,0.171770279,0.10987721,0.369741085,0.417352175,0.212875792,3.39939048,0,0,0.84984762,0,0,0,0.84984762,0,0,5.94893334,0,0,0,2.54954286,0,0,0.84984762,0,0,0.047966642,0.060045734,0.042140003,0,0.059,0.941,0,0.941,0.882,0.176,0.059,0.059,0,0.941,0.882,0.176,0,0,1
0,0,0.579672878,0.579672878,0,0,0,0,0,0.579672878,1.739018634,0,0,0,0,0.579672878,0,0.579672878,0,0.579672878,0,0,3.08E-05,3.08E-05,0,0,0,0,0,3.08E-05,9.25E-05,0,0,0,0,3.08E-05,0,3.08E-05,0,3.08E-05,0.167243741,0.109970727,0.143112654,0.47433672,0.193173725,0.332458723,0,0,0.763507343,0.763507343,0,0,0,0,0,0.763507343,2.290522029,0,0,0,0,0.763507343,0,0.763507343,0,0.763507343,0.093065708,0.059589396,0.083837553,0,0.111,0.889,0.111,0.667,0.556,0,0.111,0.111,0,0.889,0.667,0.111,0.111,0,1
1.488268574,0,0.496089525,0.496089525,0,0,0.496089525,0.496089525,0.496089525,0,0.496089525,0,0,0.496089525,0.992179049,0,0,0.496089525,0,0.496089525,8.68E-05,0,2.89E-05,2.89E-05,0,0,2.89E-05,2.89E-05,2.89E-05,0,2.89E-05,0,0,2.89E-05,5.79E-05,0,0,2.89E-05,0,2.89E-05,0.189597529,0.155796766,0.15851618,0.304196856,0.334174402,0.361599806,2.416316357,0,0.805438786,0.805438786,0,0,0.805438786,0.805438786,0.805438786,0,0.805438786,0,0,0.805438786,1.610877571,0,0,0.805438786,0,0.805438786,0.054003264,0.065071151,0.075486799,0.071,0.071,0.857,0.071,0.714,0.571,0.143,0.143,0.071,0.071,0.857,0.643,0.286,0,0,1
0.606273298,0.303136649,0,0.303136649,0,2.121956542,0.303136649,0,0,0.303136649,0,0.909409947,0.303136649,0,0,0,0,0,0.303136649,0.606273298,4.50E-05,2.25E-05,0,2.25E-05,0,0.000157637,2.25E-05,0,0,2.25E-05,0,6.76E-05,2.25E-05,0,0,0,0,0,2.25E-05,4.50E-05,0.253320172,0.2305507,0.212992479,0.321135255,0.381697027,0.297145199,1.491202673,0.745601337,0,0.745601337,0,5.219209357,0.745601337,0,0,0.745601337,0,2.23680401,0.745601337,0,0,0,0,0,0.745601337,1.491202673,0.084679865,0.09529019,0.074428609,0.2,0.4,0.4,0.1,0.3,0.25,0,0.05,0.4,0.2,0.4,0.3,0.2,0,0.05,1
1.488864817,0.372216204,0.372216204,0.372216204,0,0.744432409,0,0.744432409,0,0.372216204,0.372216204,0.372216204,0,0,0,0.372216204,1.488864817,0,0,0.372216204,0.000107375,2.68E-05,2.68E-05,2.68E-05,0,5.37E-05,0,5.37E-05,0,2.68E-05,2.68E-05,2.68E-05,0,0,0,2.68E-05,0.000107375,0,0,2.68E-05,0.218242979,0.230402463,0.179138354,0.334405291,0.320078813,0.345489052,3.153749151,0.788437288,0.788437288,0.788437288,0,1.576874575,0,1.576874575,0,0.788437288,0.788437288,0.788437288,0,0,0,0.788437288,3.153749151,0,0,0.788437288,0.064534738,0.078342906,0.068685067,0.1,0.15,0.75,0.25,0.45,0.45,0,0,0.15,0.1,0.75,0.55,0.15,0.25,0,1
0.625103611,0,0,0,0,0.625103611,0.625103611,3.125518055,0,0,0.625103611,0,0,0,0.625103611,0,0,0,0,0.625103611,6.02E-05,0,0,0,0,6.02E-05,6.02E-05,0.000300996,0,0,6.02E-05,0,0,0,6.02E-05,0,0,0,0,6.02E-05,0.148957315,0.117148355,0.10879072,0.437486079,0.198693676,0.363760046,0.867444029,0,0,0,0,0.867444029,0.867444029,4.337220146,0,0,0.867444029,0,0,0,0.867444029,0,0,0,0,0.867444029,0.051271535,0.032413161,0.048871275,0,0.091,0.909,0.091,0.818,0.818,0.091,0,0.091,0,0.909,0.364,0.091,0,0,1
0.581692655,0,0,0,0,0.581692655,0.581692655,0.581692655,0,0,2.326770619,0,0,0,0.581692655,1.163385309,0,0,0,0,3.45E-05,0,0,0,0,3.45E-05,3.45E-05,3.45E-05,0,0,0.000137854,0,0,0,3.45E-05,6.89E-05,0,0,0,0,0.14824385,0.142856212,0.127207284,0.414992315,0.288332035,0.296641187,0.831285204,0,0,0,0,0.831285204,0.831285204,0.831285204,0,0,3.325140815,0,0,0,0.831285204,1.662570407,0,0,0,0,0.060073505,0.051927853,0.056713438,0,0.091,0.909,0.273,0.636,0.636,0.091,0,0.091,0,0.909,0.545,0.091,0.182,0,1
0.414131132,0.414131132,0,0,0,0.414131132,0.828262263,0.828262263,0,0,1.656524526,0.414131132,0,0,0.414131132,0.828262263,0,0,0,0,2.52E-05,2.52E-05,0,0,0,2.52E-05,5.05E-05,5.05E-05,0,0,0.00010094,2.52E-05,0,0,2.52E-05,5.05E-05,0,0,0,0,0.180185474,0.214995514,0.190687881,0.384313923,0.29705129,0.318609551,0.779039526,0.779039526,0,0,0,0.779039526,1.558079051,1.558079051,0,0,3.116158102,0.779039526,0,0,0.779039526,1.558079051,0,0,0,0,0.070817198,0.068227604,0.081915673,0.133,0.067,0.8,0.267,0.533,0.533,0.067,0,0.067,0.133,0.8,0.4,0.2,0.133,0,1
0,0,0.523638673,0.523638673,0,0,0.523638673,0,0,0.523638673,1.047277346,0.523638673,0.523638673,0.523638673,0,0.523638673,0,0,0.523638673,1.047277346,0,0,3.13E-05,3.13E-05,0,0,3.13E-05,0,0,3.13E-05,6.27E-05,3.13E-05,3.13E-05,3.13E-05,0,3.13E-05,0,0,3.13E-05,6.27E-05,0.204847763,0.17410347,0.097410094,0.462025793,0.279787841,0.258155019,0,0,0.797995685,0.797995685,0,0,0.797995685,0,0,0.797995685,1.59599137,0.797995685,0.797995685,0.797995685,0,0.797995685,0,0,0.797995685,1.59599137,0.07357645,0.075166926,0.053260939,0.077,0.077,0.846,0.231,0.538,0.385,0,0.154,0.077,0.077,0.846,0.538,0.154,0.077,0.077,1
0.405870577,0.405870577,0,0,0,0.405870577,0,0,0.811741154,0.405870577,0.811741154,0,0,0.811741154,0.405870577,1.217611731,0.405870577,0,0,0,3.07E-05,3.07E-05,0,0,0,3.07E-05,0,0,6.14E-05,3.07E-05,6.14E-05,0,0,6.14E-05,3.07E-05,9.22E-05,3.07E-05,0,0,0,0.244308193,0.177584166,0.172237064,0.416258624,0.328794181,0.254916477,0.793876753,0.793876753,0,0,0,0.793876753,0,0,1.587753507,0.793876753,1.587753507,0,0,1.587753507,0.793876753,2.38163026,0.793876753,0,0,0,0.077978772,0.066552008,0.061592466,0.2,0.067,0.733,0.267,0.467,0.333,0.067,0.133,0.067,0.2,0.733,0.533,0.267,0.267,0,1
0.38126339,0.76252678,0.76252678,0.76252678,0,0,0,0.38126339,0,0,0.38126339,0.38126339,0.38126339,0.76252678,0.38126339,0.38126339,0.38126339,0,1.143790171,0.38126339,1.96E-05,3.92E-05,3.92E-05,3.92E-05,0,0,0,1.96E-05,0,0,1.96E-05,1.96E-05,1.96E-05,3.92E-05,1.96E-05,1.96E-05,1.96E-05,0,5.88E-05,1.96E-05,0.27427932,0.201606972,0.142850318,0.424110317,0.412318377,0.163551722,0.779510622,1.559021245,1.559021245,1.559021245,0,0,0,0.779510622,0,0,0.779510622,0.779510622,0.779510622,1.559021245,0.779510622,0.779510622,0.779510622,0,2.338531867,0.779510622,0.085291266,0.080010276,0.055187836,0.15,0.1,0.75,0.25,0.4,0.25,0.05,0.25,0.1,0.15,0.75,0.4,0.3,0.1,0.05,1
0,0,0.411941237,0.411941237,0.411941237,0,0.411941237,0.411941237,0.411941237,0.411941237,0.411941237,0.411941237,0,0.823882474,1.235823712,0.411941237,0.411941237,0.411941237,0.411941237,0.823882474,0,0,1.63E-05,1.63E-05,1.63E-05,0,1.63E-05,1.63E-05,1.63E-05,1.63E-05,1.63E-05,1.63E-05,0,3.25E-05,4.88E-05,1.63E-05,1.63E-05,1.63E-05,1.63E-05,3.25E-05,0.217725568,0.182495076,0.187838119,0.355156042,0.303871321,0.340956371,0,0,0.825174844,0.825174844,0.825174844,0,0.825174844,0.825174844,0.825174844,0.825174844,0.825174844,0.825174844,0,1.650349687,2.475524531,0.825174844,0.825174844,0.825174844,0.825174844,1.650349687,0.052402709,0.050876715,0.071545733,0.1,0.05,0.85,0.25,0.55,0.4,0.15,0.2,0.05,0.1,0.85,0.6,0.3,0.1,0.05,1
1.761736579,0,0.587245526,0,0.587245526,0.880868289,0.880868289,0.587245526,0,0.293622763,0.587245526,0.587245526,0,0,0.293622763,0,0.587245526,0.293622763,0.293622763,0,6.53E-05,0,2.18E-05,0,2.18E-05,3.27E-05,3.27E-05,2.18E-05,0,1.09E-05,2.18E-05,2.18E-05,0,0,1.09E-05,0,2.18E-05,1.09E-05,1.09E-05,0,0.240806224,0.242546937,0.223024077,0.394729107,0.284053843,0.321206163,4.758078076,0,1.586026025,0,1.586026025,2.379039038,2.379039038,1.586026025,0,0.793013013,1.586026025,1.586026025,0,0,0.793013013,0,1.586026025,0.793013013,0.793013013,0,0.075790787,0.059565089,0.071631111,0.071,0.107,0.821,0.286,0.464,0.429,0.036,0.071,0.107,0.071,0.821,0.536,0.179,0.071,0.071,1
0,0.352198146,0.352198146,0.352198146,0,0,0.352198146,1.056594438,0.352198146,0,1.056594438,0.352198146,0.352198146,0.352198146,0.352198146,0.352198146,0.704396292,0,0.352198146,0.352198146,0,1.91E-05,1.91E-05,1.91E-05,0,0,1.91E-05,5.74E-05,1.91E-05,0,5.74E-05,1.91E-05,1.91E-05,1.91E-05,1.91E-05,1.91E-05,3.83E-05,0,1.91E-05,1.91E-05,0.248630724,0.216701039,0.182470091,0.412499856,0.33272955,0.254751447,0,0.790439504,0.790439504,0.790439504,0,0,0.790439504,2.371318513,0.790439504,0,2.371318513,0.790439504,0.790439504,0.790439504,0.790439504,0.790439504,1.580879008,0,0.790439504,0.790439504,0.070683798,0.076783161,0.062093537,0.15,0.05,0.8,0.25,0.5,0.4,0.05,0.1,0.05,0.15,0.8,0.45,0.25,0.15,0.05,1
0.355962219,0.355962219,0,0,0,0.711924439,0,0.355962219,0,0.355962219,0,1.067886658,0.711924439,0.711924439,0.355962219,0,0,0,0,0.355962219,3.20E-05,3.20E-05,0,0,0,6.39E-05,0,3.20E-05,0,3.20E-05,0,9.59E-05,6.39E-05,6.39E-05,3.20E-05,0,0,0,0,3.20E-05,0.24619714,0.169617564,0.228223077,0.381005654,0.320510403,0.298451979,0.713819728,0.713819728,0,0,0,1.427639456,0,0.713819728,0,0.713819728,0,2.141459184,1.427639456,1.427639456,0.713819728,0,0,0,0,0.713819728,0.105940979,0.085524693,0.0947146,0.267,0.133,0.6,0,0.6,0.333,0.067,0.133,0.133,0.267,0.6,0.533,0.333,0,0.133,1
0,0.509110092,0,0,0.509110092,0,0.509110092,0,0,0.509110092,1.018220185,0.509110092,0,0.509110092,0,0,0,0,0.509110092,0,0,3.45E-05,0,0,3.45E-05,0,3.45E-05,0,0,3.45E-05,6.91E-05,3.45E-05,0,3.45E-05,0,0,0,0,3.45E-05,0,0.110166587,0.18808436,0.19263896,0.365122296,0.360244972,0.274598191,0,0.704192536,0,0,0.704192536,0,0.704192536,0,0,0.704192536,1.408385072,0.704192536,0,0.704192536,0,0,0,0,0.704192536,0,0.064484137,0.097120884,0.134202442,0.222,0,0.778,0.333,0.444,0.333,0,0.222,0,0.222,0.778,0.556,0.222,0,0.111,1
1.629434695,0.407358674,0.814717347,0,0,0.407358674,0,0.814717347,0,1.222076021,1.222076021,0,0,0,0.407358674,0,0.407358674,0,0.407358674,0.407358674,9.23E-05,2.31E-05,4.61E-05,0,0,2.31E-05,0,4.61E-05,0,6.92E-05,6.92E-05,0,0,0,2.31E-05,0,2.31E-05,0,2.31E-05,2.31E-05,0.234210788,0.176871999,0.181558539,0.436661376,0.279295325,0.284020228,3.197605567,0.799401392,1.598802784,0,0,0.799401392,0,1.598802784,0,2.398204176,2.398204176,0,0,0,0.799401392,0,0.799401392,0,0.799401392,0.799401392,0.077842169,0.070520713,0.052235727,0.05,0.05,0.9,0.1,0.7,0.7,0.05,0.05,0.05,0.05,0.9,0.65,0.2,0.05,0,1
0.614618177,0,0,0,0.614618177,0,0,0,0,0.614618177,0,0.614618177,0,0.614618177,0.614618177,1.843854531,0,0,0,0,2.91E-05,0,0,0,2.91E-05,0,0,0,0,2.91E-05,0,2.91E-05,0,2.91E-05,2.91E-05,8.73E-05,0,0,0,0,0.145193956,0.114893096,0.125294771,0.495649972,0.177668595,0.326652327,0.812985084,0,0,0,0.812985084,0,0,0,0,0.812985084,0,0.812985084,0,0.812985084,0.812985084,2.438955251,0,0,0,0,0.06095009,0.065355823,0.060709004,0.111,0,0.889,0.444,0.444,0.333,0.111,0.111,0,0.111,0.889,0.556,0.222,0.333,0.111,1
0,0.386038769,0.772077538,0.386038769,0.386038769,0.772077538,0,0,0.386038769,0.386038769,0.772077538,0,0,0.386038769,0.772077538,0.386038769,0.772077538,0.386038769,0.386038769,0.386038769,0,1.70E-05,3.41E-05,1.70E-05,1.70E-05,3.41E-05,0,0,1.70E-05,1.70E-05,3.41E-05,0,0,1.70E-05,3.41E-05,1.70E-05,3.41E-05,1.70E-05,1.70E-05,1.70E-05,0.210214053,0.226307585,0.177439593,0.323273616,0.31738251,0.359326847,0,0.811759892,1.623519785,0.811759892,0.811759892,1.623519785,0,0,0.811759892,0.811759892,1.623519785,0,0,0.811759892,1.623519785,0.811759892,1.623519785,0.811759892,0.811759892,0.811759892,0.055836668,0.068959584,0.063443856,0.1,0.15,0.75,0.25,0.4,0.3,0.1,0.15,0.15,0.1,0.75,0.55,0.3,0.15,0.05,1
0.382753407,0.765506814,0,0.382753407,0,0.765506814,0.765506814,0.382753407,0,0,0.382753407,0.382753407,0,0.382753407,0.382753407,0,0.765506814,0,0.382753407,0.382753407,2.90E-05,5.81E-05,0,2.90E-05,0,5.81E-05,5.81E-05,2.90E-05,0,0,2.90E-05,2.90E-05,0,2.90E-05,2.90E-05,0,5.81E-05,0,2.90E-05,2.90E-05,0.213940132,0.20800975,0.195296711,0.380458872,0.313304035,0.306208046,0.771787379,1.543574758,0,0.771787379,0,1.543574758,1.543574758,0.771787379,0,0,0.771787379,0.771787379,0,0.771787379,0.771787379,0,1.543574758,0,0.771787379,0.771787379,0.070138744,0.080085183,0.077988694,0.176,0.176,0.647,0.294,0.353,0.294,0.059,0.118,0.176,0.176,0.647,0.412,0.235,0.118,0,1
1.395440612,0,0,0,0,0.930293741,0,0.930293741,0,0,0.465146871,0.930293741,0,0.930293741,0.465146871,0.465146871,1.395440612,0,0,1.395440612,7.85E-05,0,0,0,0,5.24E-05,0,5.24E-05,0,0,2.62E-05,5.24E-05,0,5.24E-05,2.62E-05,2.62E-05,7.85E-05,0,0,7.85E-05,0.170664294,0.163870359,0.200318477,0.350481726,0.308006074,0.341486019,2.514052871,0,0,0,0,1.676035247,0,1.676035247,0,0,0.838017624,1.676035247,0,1.676035247,0.838017624,0.838017624,2.514052871,0,0,2.514052871,0.050685372,0.051197083,0.06009992,0.1,0.1,0.8,0.2,0.6,0.5,0.05,0.1,0.1,0.1,0.8,0.65,0.15,0.2,0,1
0.314954658,0.314954658,0.314954658,0.314954658,0,0.314954658,0,0.314954658,0,0.629909316,0.629909316,0.629909316,0.314954658,0,0.314954658,0,0.629909316,0,0,1.259818633,2.02E-05,2.02E-05,2.02E-05,2.02E-05,0,2.02E-05,0,2.02E-05,0,4.05E-05,4.05E-05,4.05E-05,2.02E-05,0,2.02E-05,0,4.05E-05,0,0,8.10E-05,0.226473218,0.282557414,0.17601471,0.352404261,0.394944919,0.252630577,0.753338044,0.753338044,0.753338044,0.753338044,0,0.753338044,0,0.753338044,0,1.506676088,1.506676088,1.506676088,0.753338044,0,0.753338044,0,1.506676088,0,0,3.013352175,0.075526456,0.104797748,0.066337752,0.15,0.1,0.75,0.1,0.6,0.55,0.05,0,0.1,0.15,0.75,0.65,0.25,0.1,0.05,1
0.474329928,0.474329928,0,0.474329928,0,0,0,0,0,0,0.474329928,0.474329928,0,0.474329928,0,0.474329928,0,0.474329928,0.474329928,0,3.59E-05,3.59E-05,0,3.59E-05,0,0,0,0,0,0,3.59E-05,3.59E-05,0,3.59E-05,0,3.59E-05,0,3.59E-05,3.59E-05,0,0.242045108,0.172087799,0.111537165,0.368594507,0.385636331,0.245733262,0.671681226,0.671681226,0,0.671681226,0,0,0,0,0,0,0.671681226,0.671681226,0,0.671681226,0,0.671681226,0,0.671681226,0.671681226,0,0.111454327,0.114853102,0.102011345,0.222,0.111,0.667,0.222,0.444,0.222,0,0.333,0.111,0.222,0.667,0.444,0.222,0.111,0,1
